,0,1,2,3
672,2011,0,7,8
673,2011,0,7,8
674,2011,0,7,8
675,2011,0,7,8
676,2011,0,7,8
677,2011,0,7,8
678,2011,0,7,8
679,2011,0,7,8
680,2011,0,7,8
681,2011,0,7,8
682,2011,0,7,8
683,2011,0,7,8
684,2011,0,7,8
685,2011,0,7,8
686,2011,0,7,9
687,2011,0,7,9
688,2011,0,7,9
689,2011,0,7,9
690,2011,0,7,9
691,2011,0,7,9
692,2011,0,7,9
693,2011,0,7,9
694,2011,0,7,9
695,2011,0,7,9
696,2011,0,7,9
697,2011,0,7,9
698,2011,0,7,9
699,2011,0,7,9
700,2011,0,7,9
701,2011,0,7,9
702,2011,0,7,9
703,2011,0,7,9
704,2011,0,7,9
705,2011,0,7,9
706,2011,0,7,9
707,2011,0,7,9
708,2011,0,7,9
709,2011,0,7,9
710,2011,0,7,9
711,2011,0,7,9
712,2011,0,7,9
713,2011,0,7,9
714,2011,0,7,9
715,2011,0,7,10
716,2011,0,7,10
717,2011,0,7,10
718,2011,0,7,10
719,2011,0,7,10
720,2011,0,7,10
721,2011,0,7,10
722,2011,0,7,10
723,2011,0,7,10
724,2011,0,7,10
725,2011,0,7,10
726,2011,0,7,10
727,2011,0,7,10
728,2011,0,7,10
729,2011,0,7,10
730,2011,0,7,10
731,2011,0,7,11
732,2011,0,7,11
733,2011,0,7,11
734,2011,0,7,11
735,2011,0,7,11
736,2011,0,7,11
737,2011,0,7,11
738,2011,0,7,11
739,2011,0,7,11
740,2011,0,7,11
741,2011,0,7,11
742,2011,0,7,11
743,2011,0,7,11
744,2011,0,7,11
745,2011,0,7,11
746,2011,0,7,11
747,2011,0,7,11
748,2011,0,7,11
749,2011,0,7,11
750,2011,0,7,11
751,2011,0,7,11
752,2011,0,7,11
753,2011,0,7,11
754,2011,0,7,11
755,2011,0,1,2
756,2011,0,1,2
757,2011,0,1,2
758,2011,0,1,3
759,2011,0,1,3
760,2011,0,1,3
761,2011,0,1,3
762,2011,0,1,3
763,2011,0,1,3
764,2011,0,1,3
765,2011,0,1,3
766,2011,0,1,3
767,2011,0,1,3
768,2011,0,1,4
769,2011,0,1,4
770,2011,0,1,4
771,2011,0,1,4
772,2011,0,1,4
773,2011,0,1,4
774,2011,0,1,4
775,2011,0,1,4
776,2011,0,1,4
777,2011,0,1,4
778,2011,0,1,4
779,2011,0,1,4
780,2011,0,1,4
781,2011,0,1,4
782,2011,0,1,4
783,2011,0,1,4
784,2011,0,1,4
785,2011,0,1,4
786,2011,0,1,4
787,2011,0,1,4
788,2011,0,1,4
789,2011,0,1,4
790,2011,0,1,4
791,2011,0,1,4
792,2011,0,1,5
793,2011,0,1,5
794,2011,0,1,5
795,2011,0,1,5
796,2011,0,1,5
797,2011,0,1,5
798,2011,0,1,5
799,2011,0,1,5
800,2011,0,1,5
801,2011,0,1,5
802,2011,0,1,5
803,2011,0,1,5
