year,district,variety,Date,month,modal_price
2011,Erode,Other,24/02/2011,2,6500
2011,Erode,Other,25/02/2011,2,6500
2011,Erode,Other,26/02/2011,2,6500
2011,Erode,Other,27/02/2011,2,6500
2011,Erode,Other,28/02/2011,2,6500
2011,Erode,Other,01/03/2011,3,6500
2011,Erode,Other,02/03/2011,3,6500
2011,Erode,Other,03/03/2011,3,6500
2011,Erode,Other,04/03/2011,3,6500
2011,Erode,Other,05/03/2011,3,6500
2011,Erode,Other,06/03/2011,3,6500
2011,Erode,Other,07/03/2011,3,6500
2011,Erode,Other,08/03/2011,3,6500
2011,Erode,Other,09/03/2011,3,6500
2011,Erode,Other,10/03/2011,3,6500
2011,Erode,Other,11/03/2011,3,6500
2011,Erode,Other,12/03/2011,3,6500
2011,Erode,Other,13/03/2011,3,6500
2011,Erode,Other,14/03/2011,3,6500
2011,Erode,Other,15/03/2011,3,6500
2011,Erode,Other,16/03/2011,3,6500
2011,Erode,Other,17/03/2011,3,6500
2011,Erode,Other,18/03/2011,3,6500
2011,Erode,Other,19/03/2011,3,6500
2011,Erode,Other,20/03/2011,3,6500
2011,Erode,Other,21/03/2011,3,6500
2011,Erode,Other,22/03/2011,3,6500
2011,Erode,Other,23/03/2011,3,6500
2011,Erode,Other,24/03/2011,3,6500
2011,Erode,Other,25/03/2011,3,6500
2011,Erode,Other,26/03/2011,3,6500
2011,Erode,Other,27/03/2011,3,6500
2011,Erode,Other,28/03/2011,3,6500
2011,Erode,Other,29/03/2011,3,6500
2011,Erode,Other,30/03/2011,3,6500
2011,Erode,Other,31/03/2011,3,6500
2011,Erode,Other,01/04/2011,4,6500
2011,Erode,Other,02/04/2011,4,6500
2011,Erode,Other,03/04/2011,4,6500
2011,Erode,Other,04/04/2011,4,6500
2011,Erode,Other,05/04/2011,4,6500
2011,Erode,Other,06/04/2011,4,6500
2011,Erode,Other,07/04/2011,4,6500
2011,Erode,Other,08/04/2011,4,6500
2011,Erode,Other,09/04/2011,4,6500
2011,Erode,Other,10/04/2011,4,6500
2011,Erode,Other,11/04/2011,4,6500
2011,Erode,Other,12/04/2011,4,6500
2011,Erode,Other,13/04/2011,4,6500
2011,Erode,Other,14/04/2011,4,6500
2011,Erode,Other,15/04/2011,4,6500
2011,Erode,Other,16/04/2011,4,6400
2011,Erode,Other,17/04/2011,4,6400
2011,Erode,Other,18/04/2011,4,6400
2011,Erode,Other,19/04/2011,4,6400
2011,Erode,Other,20/04/2011,4,6400
2011,Erode,Other,21/04/2011,4,6400
2011,Erode,Other,22/04/2011,4,6400
2011,Erode,Other,23/04/2011,4,5850
2011,Erode,Other,24/04/2011,4,5850
2011,Erode,Other,25/04/2011,4,5850
2011,Erode,Other,26/04/2011,4,5850
2011,Erode,Other,27/04/2011,4,5850
2011,Erode,Other,28/04/2011,4,5850
2011,Erode,Other,29/04/2011,4,5900
2011,Erode,Other,30/04/2011,4,5900
2011,Erode,Other,01/05/2011,5,5900
2011,Erode,Other,02/05/2011,5,5900
2011,Erode,Other,03/05/2011,5,5900
2011,Erode,Other,04/05/2011,5,5900
2011,Erode,Other,05/05/2011,5,5900
2011,Erode,Other,06/05/2011,5,4900
2011,Erode,Other,07/05/2011,5,4900
2011,Erode,Other,08/05/2011,5,4900
2011,Erode,Other,09/05/2011,5,4900
2011,Erode,Other,10/05/2011,5,4900
2011,Erode,Other,11/05/2011,5,4900
2011,Erode,Other,12/05/2011,5,4900
2011,Erode,Other,13/05/2011,5,4800
2011,Erode,Other,14/05/2011,5,4800
2011,Erode,Other,15/05/2011,5,4800
2011,Erode,Other,16/05/2011,5,4800
2011,Erode,Other,17/05/2011,5,4800
2011,Erode,Other,18/05/2011,5,4800
2011,Erode,Other,19/05/2011,5,4800
2011,Erode,Other,20/05/2011,5,4600
2011,Erode,Other,21/05/2011,5,4600
2011,Erode,Other,22/05/2011,5,4600
2011,Erode,Other,23/05/2011,5,4600
2011,Erode,Other,24/05/2011,5,4600
2011,Erode,Other,25/05/2011,5,4600
2011,Erode,Other,26/05/2011,5,4600
2011,Erode,Other,27/05/2011,5,4600
2011,Erode,Other,28/05/2011,5,4600
2011,Erode,Other,29/05/2011,5,4600
2011,Erode,Other,30/05/2011,5,4600
2011,Erode,Other,31/05/2011,5,4600
2011,Erode,Other,01/06/2011,6,4600
2011,Erode,Other,02/06/2011,6,4600
2011,Erode,Other,03/06/2011,6,4850
2011,Erode,Other,04/06/2011,6,4850
2011,Erode,Other,05/06/2011,6,4850
2011,Erode,Other,06/06/2011,6,4850
2011,Erode,Other,07/06/2011,6,4850
2011,Erode,Other,08/06/2011,6,4850
2011,Erode,Other,09/06/2011,6,4850
2011,Erode,Other,10/06/2011,6,4500
2011,Erode,Other,11/06/2011,6,4500
2011,Erode,Other,12/06/2011,6,4500
2011,Erode,Other,13/06/2011,6,4500
2011,Erode,Other,14/06/2011,6,4500
2011,Erode,Other,15/06/2011,6,4500
2011,Erode,Other,16/06/2011,6,4500
2011,Erode,Other,17/06/2011,6,4500
2011,Erode,Other,18/06/2011,6,4500
2011,Erode,Other,19/06/2011,6,4500
2011,Erode,Other,20/06/2011,6,4500
2011,Erode,Other,21/06/2011,6,4500
2011,Erode,Other,27/07/2011,7,4500
2011,Erode,Other,28/07/2011,7,4500
2011,Erode,Other,29/07/2011,7,3630
2011,Erode,Other,30/07/2011,7,3630
2011,Erode,Other,31/07/2011,7,3630
2011,Erode,Other,01/08/2011,8,3630
2011,Erode,Other,02/08/2011,8,3630
2011,Erode,Other,03/08/2011,8,3630
2011,Erode,Other,04/08/2011,8,3600
2011,Erode,Other,05/08/2011,8,3600
2011,Erode,Other,06/08/2011,8,3600
2011,Erode,Other,07/08/2011,8,3600
2011,Erode,Other,08/08/2011,8,3600
2011,Erode,Other,09/08/2011,8,3600
2011,Erode,Other,10/08/2011,8,3600
2011,Erode,Other,11/08/2011,8,3600
2011,Erode,Other,12/08/2011,8,3600
2011,Erode,Other,13/08/2011,8,3600
2011,Erode,Other,14/08/2011,8,3600
2011,Erode,Other,15/08/2011,8,3600
2011,Erode,Other,16/08/2011,8,3600
2011,Erode,Other,17/08/2011,8,3600
2011,Erode,Other,18/08/2011,8,3650
2011,Erode,Other,19/08/2011,8,3650
2011,Erode,Other,20/08/2011,8,3650
2011,Erode,Other,21/08/2011,8,3650
2011,Erode,Other,22/08/2011,8,3650
2011,Erode,Other,23/08/2011,8,3650
2011,Erode,Other,24/08/2011,8,3650
2011,Erode,Other,25/08/2011,8,4250
2011,Erode,Other,26/08/2011,8,4250
2011,Erode,Other,27/08/2011,8,4250
2011,Erode,Other,28/08/2011,8,4250
2011,Erode,Other,29/08/2011,8,4250
2011,Erode,Other,30/08/2011,8,4250
2011,Erode,Other,31/08/2011,8,4250
2011,Erode,Other,01/09/2011,9,4250
2011,Erode,Other,02/09/2011,9,4220
2011,Erode,Other,03/09/2011,9,4220
2011,Erode,Other,04/09/2011,9,4220
2011,Erode,Other,05/09/2011,9,4220
2011,Erode,Other,06/09/2011,9,4220
2011,Erode,Other,07/09/2011,9,4220
2011,Erode,Other,08/09/2011,9,4220
2011,Erode,Other,09/09/2011,9,4500
2011,Erode,Other,10/09/2011,9,4500
2011,Erode,Other,11/09/2011,9,4500
2011,Erode,Other,12/09/2011,9,4500
2011,Erode,Other,13/09/2011,9,4500
2011,Erode,Other,14/09/2011,9,4500
2011,Erode,Other,15/09/2011,9,4500
2011,Erode,Other,16/09/2011,9,4630
2011,Erode,Other,17/09/2011,9,4630
2011,Erode,Other,18/09/2011,9,4630
2011,Erode,Other,19/09/2011,9,4630
2011,Erode,Other,20/09/2011,9,4630
2011,Erode,Other,21/09/2011,9,4630
2011,Erode,Other,22/09/2011,9,4350
2011,Erode,Other,23/09/2011,9,4350
2011,Erode,Other,24/09/2011,9,4350
